"","Observed"
"12127",-10.077399720823
"12128",-8.5811301206895
"12129",-9.42006127720104
"12130",-10.5389723371963
"12131",-12.7168691370859
"12132",-9.46440324516948
"12133",-11.1149618776578
"12134",-10.7463834429672
"12135",-9.55222611035714
"12136",-9.61571297935047
"12137",-4.82509052721219
"12138",-7.92647590767431
"12139",-13.1842829910201
"12140",-10.28125090993
"12141",-11.3287359493237
"12142",-11.7327782570635
"12143",-7.44185118477491
"12144",-14.2604970857382
"12145",-9.28142547884511
"12146",-7.66253666026429
"12147",-8.74313007066985
"12148",-10.3467464509866
"12149",-12.9966692276628
"12150",-11.2130865539209
"12151",-11.360274512869
"12152",-10.771991554424
"12153",-9.07642283996667
"12154",-10.510927530668
"12155",-10.4168883615042
"12156",-9.02364667363183
"12157",-12.3755826710571
"12158",-9.71510832678081
"12159",-11.2830354158806
"12160",-11.3226027835205
"12161",-11.6970964292541
"12162",-9.58040482241085
"12163",-11.8860111703601
"12164",-8.94887200036115
"12165",-11.7980552904132
"12166",-13.3231525676626
"12167",-11.6415005108905
"12168",-11.043564823533
"12169",-8.85903125018762
"12170",-8.76320178478402
"12171",-9.04647383756533
"12172",-9.61326882997777
"12173",-12.1583852947683
"12174",-10.901407958705
"12175",-10.1954950966642
"12176",-11.0748080517268
"12177",-8.8182861408345
"12178",-10.8555489475692
"12179",-12.9184573363253
"12180",-10.7750932789582
"12181",-9.69493582554481
"12182",-13.1150528106385
"12183",-10.2509283143077
"12184",-9.34648759693335
"12185",-15.1775930312899
"12186",-11.9973752666437
"12187",-15.9084804180767
"12188",-11.770739857333
"12189",-11.4167450179263
"12190",-9.00335206572834
"12191",-11.4561977692548
"12192",-10.9793067252226
"12193",-12.5494815424922
"12194",-6.08793891165685
"12195",-11.6123892036142
"12196",-13.4212523675723
"12197",-11.0754713455956
"12198",-8.56038754039129
"12199",-10.1157704367331
"12200",-15.8217207442183
"12201",-15.100767901624
"12202",-9.39367388653007
"12203",-10.5142704820581
"12204",-9.47005111999925
"12205",-13.3109765800912
"12206",-11.9523755652228
"12207",-8.07437163478274
"12208",-12.0436163744568
"12209",-9.96471424205331
"12210",-9.02391429879754
"12211",-13.850773597211
"12212",-12.6445545501649
"12213",-10.0199839598773
"12214",-8.89713789028101
"12215",-15.2062297041179
"12216",-13.3495451507131
"12217",-13.4403496177615
"12218",-9.11072754550336
"12219",-15.0416761380661
"12220",-13.0385956767363
"12221",-13.2781479617242
"12222",-10.4637184342568
"12223",-12.817075157599
"12224",-10.7678172008439
"12225",-7.15969745838417
"12226",-10.0432811856974
"12227",-13.5828808920781
"12228",-9.15285020601867
"12229",-7.08687620036949
"12230",-12.5080424098407
"12231",-11.9648315005915
"12232",-13.2100149102683
"12233",-9.38759642667435
"12234",-11.9717957357372
"12235",-7.16899338455293
"12236",-9.15866011627488
"12237",-11.754103722019
"12238",-12.5775141931933
"12239",-12.7019212124976
"12240",-13.088352019328
"12241",-7.02094706692138
"12242",-11.3397387292739
"12243",-9.78235475546746
"12244",-13.4865516456862
"12245",-8.12325612616499
"12246",-11.1377095489456
"12247",-6.19142254013578
"12248",-6.84366564417252
"12249",-12.0864073704257
"12250",-11.13967181903
"12251",-8.53128053489549
"12252",-9.62051585100899
"12253",-8.1668605434149
"12254",-11.8987947662262
"12255",-13.4214299996337
"12256",-10.0447696393003
"12257",-8.11424368792657
"12258",-12.3313371777319
"12259",-11.1959917743594
"12260",-10.6895603533712
"12261",-9.98728358755593
"12262",-8.76634365818545
"12263",-12.4458205578501
"12264",-11.263107987803
"12265",-12.2013097338653
"12266",-14.7228150174858
"12267",-10.4203991350429
"12268",-14.4263379732691
"12269",-14.3821779635031
"12270",-11.7669172470821
"12271",-11.7942800359014
"12272",-11.7660166806104
"12273",-13.6727063331918
"12274",-13.5187942332127
"12275",-11.2780911551429
"12276",-8.1095379636579
"12277",-8.7767749530971
"12278",-14.0126651076276
"12279",-9.95498611565574
"12280",-13.1677320080067
"12281",-9.08518142027953
"12282",-12.1889129465415
"12283",-12.2742242577662
"12284",-10.9038295566258
"12285",-11.2609605027561
"12286",-9.50323395883329
"12287",-10.9595450997951
"12288",-10.2823849456518
"12289",-8.05225165299717
"12290",-11.4748668659341
"12291",-11.4796118825602
"12292",-13.4059164981937
"12293",-12.5395257949189
"12294",-9.13485662967203
"12295",-11.1388358635222
"12296",-11.635567501462
"12297",-11.3264694573875
"12298",-12.0129788046616
"12299",-11.2520343466942
"12300",-11.8169768033312
"12301",-14.4814650392757
"12302",-8.35022090322762
"12303",-12.4758429232647
"12304",-11.8219926244753
"12305",-11.5572749889984
"12306",-12.3472875289376
"12307",-9.78377933100282
"12308",-13.8025607705875
"12309",-11.6264420938846
"12310",-8.81665069337953
"12311",-16.1869315707947
"12312",-10.7604857048174
"12313",-10.9501810820253
"12314",-11.3387926325803
"12315",-11.4990266219071
"12316",-10.4534357265485
"12317",-6.73568499522741
"12318",-11.5378347732718
"12319",-10.1578408052388
"12320",-11.6639113418126
"12321",-10.2386487605164
"12322",-11.8438039335452
"12323",-9.98794651159018
"12324",-13.3676545384177
"12325",-13.1716121429821
"12326",-16.2872602086182
"12327",-10.347491039654
"12328",-12.5224897946768
"12329",-12.3281448904774
"12330",-10.6193572216101
"12331",-9.5625441755109
"12332",-8.29298958590818
"12333",-6.97057597806627
"12334",-5.91699631350903
"12335",-6.86560009574788
"12336",-8.8563017097789
"12337",-7.43809129407644
"12338",-9.98733812662112
"12339",-11.2749392742674
"12340",-9.87545348402784
"12341",-9.06108133545664
"12342",-11.9638420379246
"12343",-12.9045694938526
"12344",-11.7781177058627
"12345",-9.42293126104284
"12346",-11.9080756002317
"12347",-10.8096647175966
"12348",-11.9180056681013
"12349",-12.2959287814872
"12350",-10.200119807442
"12351",-13.6232516176516
"12352",-11.4863867785734
"12353",-8.5174685205426
"12354",-10.8564411522123
"12355",-11.785869111746
"12356",-8.70792110854949
"12357",-9.19408061552148
"12358",-10.9257576674334
"12359",-10.5995906305315
"12360",-13.8216443228022
"12361",-10.5248212120657
"12362",-9.87069160020594
"12363",-8.7552264456772
"12364",-10.4991607913615
"12365",-8.7810595767806
"12366",-7.88415021304128
"12367",-11.6165140909992
"12368",-8.59773905859634
"12369",-9.83318571337317
"12370",-10.5653275867016
"12371",-11.5702607896438
"12372",-7.1986019744261
"12373",-12.4682751954905
"12374",-9.1860963742851
"12375",-8.12257437636026
"12376",-12.233886952668
"12377",-11.4008297175897
"12378",-8.74394874995956
"12379",-10.5464570501659
"12380",-12.1763518048974
"12381",-14.6962891274069
"12382",-10.4424204135952
"12383",-8.82087272666812
"12384",-9.2684662370705
"12385",-10.5079029057973
"12386",-14.445883506873
"12387",-13.2321218646128
"12388",-7.52457759295987
"12389",-9.55278398149204
"12390",-9.88661442666469
"12391",-9.00478921274334
"12392",-7.34357061462504
"12393",-9.0690896977604
"12394",-11.4339383615964
"12395",-11.9451929649991
"12396",-9.99597108022969
"12397",-10.7585567399057
"12398",-10.827583578361
"12399",-9.32124506153788
"12400",-11.8242487127685
"12401",-12.4256297558859
"12402",-9.6359157696808
"12403",-10.9117552967867
"12404",-7.10770256158268
"12405",-9.23001641529757
"12406",-7.80321260750399
"12407",-9.83257452480352
"12408",-11.3942988533393
"12409",-9.72436206054694
"12410",-13.2179354857523
"12411",-8.10164989520195
"12412",-10.0516256466565
"12413",-12.722629938755
"12414",-12.0663798919748
"12415",-10.9398935918062
"12416",-8.76789533348309
"12417",-8.38831035942121
"12418",-7.56108844632151
"12419",-8.24129600195925
"12420",-17.5346593142745
"12421",-13.3118201454176
"12422",-9.16682621198088
"12423",-11.6555736654533
"12424",-8.40082362017825
"12425",-10.0103213771343
"12426",-6.71237397061237
"12427",-7.82616274851514
"12428",-9.01377287234075
"12429",-11.1433393517045
"12430",-9.51785919504665
"12431",-11.0564509092881
"12432",-11.794105443362
"12433",-10.9485376317946
"12434",-12.9620503893282
"12435",-12.4510355444402
"12436",-11.7866307896755
"12437",-11.0910570432529
"12438",-9.91260913564904
"12439",-10.7997648778611
"12440",-11.0030196772762
"12441",-15.2324840820934
"12442",-13.3335301749183
"12443",-12.9162836149753
"12444",-6.90224991638731
"12445",-8.77559035118371
"12446",-9.6798917552533
"12447",-14.3584268289138
"12448",-10.0611794264228
"12449",-11.4250383659651
"12450",-16.3900775469843
"12451",-9.25125723507383
"12452",-11.6662307062857
"12453",-7.27038311622327
"12454",-11.189530934791
"12455",-5.41704847383836
"12456",-9.09637087043609
"12457",-9.15226516646807
"12458",-9.73679483602244
"12459",-4.14588150066085
"12460",-6.98151482414439
"12461",-5.45675546425314
"12462",-8.08211678716716
"12463",-10.2538823301922
"12464",-7.2996617565934
"12465",-9.55210077955516
"12466",-4.76002877526074
"12467",-12.1160535114714
"12468",-12.8010392939094
"12469",-9.05720649070092
"12470",-9.2194160454543
"12471",-13.8567750550362
"12472",-8.45599860289405
"12473",-12.0241867898043
"12474",-10.1073319854781
"12475",-10.4309573806184
"12476",-9.43122494544881
"12477",-12.4577208252523
"12478",-9.71332099721755
"12479",-8.37445390418834
"12480",-8.61564100761457
"12481",-12.1611917488405
"12482",-13.7453278967783
"12483",-8.80971836383684
"12484",-17.1750805364402
"12485",-7.94979522916269
"12486",-11.6307586475651
"12487",-8.74054935832535
"12488",-9.99289499001287
"12489",-10.4145318163446
"12490",-12.5007611170994
"12491",-11.3034889361058
"12492",-10.0716790879247
"12493",-8.69531401934019
"12494",-11.2424339200512
"12495",-8.99729581503551
"12496",-11.3590189796327
"12497",-10.3767601586773
"12498",-11.6108000980088
"12499",-12.6984944705859
"12500",-5.96441083568847
"12501",-10.4620314659435
"12502",-13.390600373139
"12503",-10.6524919938387
"12504",-8.78405107709819
"12505",-10.2225602156487
"12506",-10.7633236679328
"12507",-10.5947919378437
"12508",-11.4489179491188
"12509",-10.9119095500318
"12510",-6.14811489322481
"12511",-8.81997576858238
"12512",-12.5508511415015
"12513",-7.10976366980766
"12514",-6.77335943842463
"12515",-10.439824182665
"12516",-12.0535934951363
"12517",-11.9138306013729
"12518",-11.9556619361961
"12519",-11.7514018678329
"12520",-10.3919753502315
"12521",-11.690768861832
"12522",-10.5550887535325
"12523",-9.30800997947019
"12524",-7.36357497471368
"12525",-9.43161640212435
"12526",-12.2544543239261
"12527",-8.92478024120152
"12528",-11.1545896065052
"12529",-10.7752416406543
"12530",-9.55918220591256
"12531",-14.8139456169348
"12532",-9.78118813181436
"12533",-10.122790417207
"12534",-10.2839553397176
"12535",-11.3920997300951
"12536",-10.6891390370798
"12537",-12.2542502067252
"12538",-8.80885291715295
"12539",-9.73760634884984
"12540",-8.42110898465335
"12541",-10.2123222670428
"12542",-11.2436621912624
"12543",-7.03354106736706
"12544",-10.1628808720724
"12545",-10.250783708267
"12546",-10.2440239074637
"12547",-10.2052805035105
"12548",-9.80944841827321
"12549",-6.23943742438052
"12550",-10.8779906817305
"12551",-9.21565807766618
"12552",-9.67651793049754
"12553",-12.0655849660153
"12554",-9.02789765155205
"12555",-8.34003117529693
"12556",-9.12689090333191
"12557",-8.20265047816887
"12558",-12.0858118294843
"12559",-4.56365147433322
"12560",-8.85643685291049
"12561",-10.1907003430976
"12562",-12.8395468647047
"12563",-9.38684747505557
"12564",-9.33335280244
"12565",-6.20942243554809
"12566",-6.22605511086104
"12567",-7.57262360619139
"12568",-6.9099769085018
"12569",-10.8302984872904
"12570",-11.7250594693038
"12571",-12.758183385439
"12572",-9.37026756600483
"12573",-12.5885126057294
"12574",-11.0824039952093
"12575",-9.66000521849373
"12576",-10.616556501993
"12577",-9.84930276704984
"12578",-7.67326839644516
"12579",-12.0821176575858
"12580",-11.3121641274856
"12581",-8.98576187037749
"12582",-16.5122341891663
"12583",-12.7659334443388
"12584",-10.0194852565935
"12585",-10.9615701773887
"12586",-11.6404101088744
"12587",-7.26065179163183
"12588",-7.36632597993199
"12589",-7.94131154479523
"12590",-10.5827080509678
"12591",-14.0776184592379
"12592",-7.95379427544993
"12593",-14.3349340903966
"12594",-7.04803570012825
"12595",-6.93032773568974
"12596",-8.63237172888398
"12597",-13.956784625052
"12598",-9.39238763256224
"12599",-5.8492500499435
"12600",-10.6069399902482
"12601",-4.47057097200813
"12602",-12.4552926366168
"12603",-7.86826370693547
"12604",-7.8456914951978
"12605",-8.3770056705072
"12606",-12.773215191909
"12607",-11.4397922519452
"12608",-10.9711759312909
"12609",-9.01723727775741
"12610",-10.5680070252675
"12611",-7.74515267102085
"12612",-9.17957555712582
"12613",-7.04192177384055
"12614",-10.2032319338107
"12615",-9.95480681052556
"12616",-7.68086870611444
"12617",-8.45484374222823
"12618",-10.0419522395133
"12619",-6.72791532658791
"12620",-7.95244531873387
"12621",-9.84728854256915
"12622",-9.22241287375853
"12623",-11.1965109269342
"12624",-8.38803934259699
"12625",-10.8855367662022
"12626",-8.67425892865614
"12627",-5.97745746048926
"12628",-8.14136431080467
"12629",-8.2253299964718
"12630",-10.1906346354015
"12631",-12.487304047865
"12632",-10.977003707144
"12633",-9.31215023850703
"12634",-8.18950952320663
"12635",-8.90259569308801
"12636",-10.01925068844
"12637",-7.1372158082275
"12638",-11.0839955896209
"12639",-11.6056956730141
"12640",-5.79409182484893
"12641",-7.47904982170871
"12642",-9.6757331164836
"12643",-11.3148942950352
"12644",-9.65918134024631
"12645",-7.6896989207388
"12646",-11.7379883812558
"12647",-11.7123549248288
"12648",-10.0382740109517
"12649",-9.16812896868851
"12650",-7.30837194140588
"12651",-9.59576010662773
"12652",-8.95709996139903
"12653",-9.61086480925166
"12654",-7.6457733004805
"12655",-10.2705247392167
"12656",-10.6069870362218
"12657",-9.82420875447008
"12658",-10.25272166118
"12659",-8.63719309436111
"12660",-8.39476833731661
"12661",-10.6190183638809
"12662",-8.50638736809032
"12663",-11.2105600549359
"12664",-9.85600824280096
"12665",-9.88339822300695
"12666",-8.81288033777513
"12667",-7.91174051874702
"12668",-9.71862912743708
"12669",-8.30148248072114
"12670",-7.79676122729441
"12671",-9.18884933382586
"12672",-9.85169950616034
"12673",-12.964423543066
"12674",-8.4316263158456
"12675",-11.6646245185941
"12676",-9.53808428607012
"12677",-6.80014397256057
"12678",-7.30911010220696
"12679",-8.9249416420292
"12680",-8.21675155589439
"12681",-7.75506913142742
"12682",-11.3134166914149
"12683",-9.27681263876154
"12684",-9.30568786312757
"12685",-10.2609393294801
"12686",-9.63938165712152
"12687",-9.36609440083951
"12688",-9.11958203540273
"12689",-12.3105476057203
"12690",-10.2509918977503
"12691",-11.3497697573804
"12692",-15.5134712152387
"12693",-10.897944083376
"12694",-10.6098646904899
"12695",-12.230723532783
"12696",-8.61783600820407
"12697",-10.5727191935883
"12698",-6.39285572636623
"12699",-11.3600179140433
"12700",-11.1571580741219
"12701",-13.0679377244109
"12702",-10.8682024886832
"12703",-9.631407995871
"12704",-9.96280445654446
"12705",-10.3604314669659
"12706",-13.2839758950369
"12707",-11.111746965322
"12708",-10.6743051106736
"12709",-11.3160942276715
"12710",-12.6639670544758
"12711",-13.3027894089433
"12712",-14.5073856515217
"12713",-8.87568600113052
"12714",-14.942837011525
"12715",-13.4961451047819
"12716",-17.2402295688643
"12717",-12.4442383428739
"12718",-14.2036373868485
"12719",-11.2245259526516
"12720",-12.5194013966729
"12721",-11.1266276432829
"12722",-9.3463184419542
"12723",-14.1307742303776
"12724",-11.9174936190634
"12725",-7.22252469124217
"12726",-10.3549226513988
"12727",-13.2729577750994
"12728",-13.9431849448478
"12729",-9.01530492516185
"12730",-8.53181907965932
"12731",-11.7636913860251
"12732",-8.76169976455467
"12733",-10.4705325445849
"12734",-8.68328579808175
"12735",-11.2994285695172
"12736",-11.0683290768163
"12737",-11.9083889020559
"12738",-10.8557787015225
"12739",-7.18408882961444
"12740",-11.5854933583878
"12741",-14.3006755106916
"12742",-10.139361823768
"12743",-10.9159264355545
"12744",-12.8341570249575
"12745",-11.7969564897798
"12746",-12.0553810774099
"12747",-10.305476689594
"12748",-14.5808944127262
"12749",-12.7418094889101
"12750",-13.7276895393628
"12751",-11.8480136622924
"12752",-14.7767569564407
"12753",-11.95452547365
"12754",-13.0894166025573
"12755",-9.18664477983316
"12756",-15.8863488609538
"12757",-13.6986339182584
"12758",-8.68001891321707
"12759",-8.56605414699149
"12760",-8.90261642250077
"12761",-9.64321492701471
"12762",-13.3759235162158
"12763",-10.6141757652717
"12764",-9.08352615525852
"12765",-9.79485385036626
"12766",-10.8525947636316
"12767",-11.9101180555824
"12768",-10.059483585822
"12769",-9.53497470794881
"12770",-12.5278700956231
"12771",-11.4922835708724
"12772",-11.8490396570997
"12773",-6.34634366108516
"12774",-10.0698919508123
"12775",-11.4418924498179
"12776",-12.3284096977817
"12777",-8.70650990127684
"12778",-13.4173401478852
"12779",-10.6095833719022
"12780",-7.60835404737246
"12781",-13.2180430996968
"12782",-12.4750398756144
"12783",-10.2706447463031
"12784",-13.1738693136714
"12785",-10.3434333773139
"12786",-8.27886516295101
"12787",-11.1306213756034
"12788",-9.94068726382922
"12789",-12.0353296769043
"12790",-11.3241040042524
"12791",-15.7004735046022
"12792",-11.5102595156423
"12793",-11.4737165807931
"12794",-6.80380300093969
"12795",-12.7875606195921
"12796",-14.6405516159004
"12797",-11.5294474138256
"12798",-13.166769310202
"12799",-9.70646642769148
"12800",-8.03625634887126
"12801",-12.1629056865969
"12802",-12.3959336711926
"12803",-11.0832626197964
"12804",-9.95554664278865
"12805",-8.71512515315939
"12806",-9.10187242993639
"12807",-8.81680167196232
"12808",-9.86840793270059
"12809",-12.7326105035731
"12810",-9.55196387162223
"12811",-12.0600604313998
"12812",-10.3770045157888
"12813",-10.9831240700988
"12814",-11.4061604082539
"12815",-9.43718646919367
"12816",-10.4862585393752
"12817",-8.87314577700757
"12818",-5.17419330954542
"12819",-10.8557599205735
"12820",-11.3296325949332
"12821",-9.71395562330398
"12822",-12.9186265832634
"12823",-11.7093933687513
"12824",-14.112847702751
"12825",-11.6356897136112
"12826",-11.5643917739675
"12827",-10.9131908083981
"12828",-7.94273840447433
"12829",-14.2090973938967
"12830",-9.72552943171045
"12831",-12.1300071145333
"12832",-10.7601913608215
"12833",-15.6571908462362
"12834",-9.36796377711409
"12835",-7.24385756186805
"12836",-10.1832233107261
"12837",-12.8909321847253
"12838",-13.0134251191518
"12839",-13.9852482194008
"12840",-10.9158226857144
"12841",-9.87342429597537
"12842",-16.0837912191318
"12843",-9.55721945084879
"12844",-11.3674098307032
"12845",-6.99144433803854
"12846",-6.74203895797739
"12847",-8.95417151504266
"12848",-7.25832183618987
"12849",-9.68003183400812
"12850",-5.60502218977736
"12851",-7.00430350361735
"12852",-7.61289778256452
"12853",-9.2909954063659
"12854",-8.12945521463412
"12855",-10.902334454674
"12856",-9.45319553420156
"12857",-5.81429632638741
"12858",-8.57879423947093
"12859",-8.99934555347289
"12860",-9.80137380804909
"12861",-8.78981181649501
"12862",-7.22022201226624
"12863",-5.68854040736037
"12864",-9.61348253356094
"12865",-10.0507466584945
"12866",-7.90345298847704
"12867",-7.77724985497327
"12868",-9.65196942679039
"12869",-8.98593621553813
"12870",-12.1923380502293
"12871",-6.49722852748606
"12872",-8.99987818371405
"12873",-10.841331496218
"12874",-8.44417222531763
"12875",-10.5623983980162
"12876",-8.1347067257804
"12877",-6.89136076173501
"12878",-8.4716168240879
"12879",-5.86782721893339
"12880",-6.45652648506959
"12881",-10.0239455424274
"12882",-10.3632414619236
"12883",-8.16182422058005
"12884",-8.16301850409478
"12885",-11.5219210283094
"12886",-9.26943183479105
"12887",-10.934149348555
"12888",-9.12396634873372
"12889",-8.02433710608221
"12890",-8.14381782549601
"12891",-11.9922714007994
"12892",-10.0342520427133
"12893",-9.81326228590637
"12894",-8.6368870545464
"12895",-5.09296071430423
"12896",-10.1790090866723
"12897",-6.81181511033361
"12898",-7.5158602690171
"12899",-9.49389549357808
"12900",-8.05582080178854
"12901",-10.1132385117345
"12902",-11.5278183608612
"12903",-12.5747231543747
"12904",-7.37672913249831
"12905",-9.50534417978391
"12906",-8.23238858904447
"12907",-10.3530251145053
"12908",-5.79332877739571
"12909",-8.10277648113827
"12910",-10.7540260101096
"12911",-5.79123056983279
"12912",-9.86419865647099
"12913",-10.7430455992324
"12914",-5.84737159838881
"12915",-8.42572064000262
"12916",-9.86116642664438
"12917",-10.2175416514685
"12918",-8.92722452641471
"12919",-10.1472286776281
"12920",-10.8873710330271
"12921",-10.6942773595907
"12922",-11.5759213309818
"12923",-17.4198501085126
"12924",-14.2471922381494
"12925",-14.1419771359834
"12926",-10.7727320145576
"12927",-7.32319522957055
"12928",-4.88195163745263
"12929",-6.34222261012225
"12930",-10.1058350151311
"12931",-8.83806280487599
"12932",-9.77458947608958
"12933",-9.24368936957723
"12934",-9.42933094910372
"12935",-8.58472196158048
"12936",-7.32555027223487
"12937",-12.0773882217808
"12938",-11.2341144726818
"12939",-8.9210394711096
"12940",-14.991327228318
"12941",-8.88698989519498
"12942",-8.00223855412627
"12943",-12.8345980883181
"12944",-11.0456506849308
"12945",-12.3957692364119
"12946",-10.0406459270601
"12947",-7.54092118877036
"12948",-12.683525861821
"12949",-7.26859975526352
"12950",-6.8679148018221
"12951",-10.4799590765993
"12952",-9.18838773916441
"12953",-10.5002758097358
"12954",-10.2728426428063
"12955",-9.30667523610225
"12956",-6.42867391433074
"12957",-8.92284698964863
"12958",-12.5336384504714
"12959",-10.9703803183982
"12960",-10.0397841960049
"12961",-10.2235753400857
"12962",-10.4262943859767
"12963",-6.36083207369201
"12964",-9.99857167320396
"12965",-8.09012303907633
"12966",-8.06703784260056
"12967",-9.12795206351139
"12968",-9.02375281763253
"12969",-10.6173873089827
"12970",-8.85419082065424
"12971",-10.2402946973578
"12972",-11.6843486752723
"12973",-9.19498635979661
"12974",-9.61242493633252
"12975",-6.6806868939513
"12976",-10.1493574655045
"12977",-7.23027795763057
"12978",-9.0375675321747
"12979",-12.1651950385296
"12980",-9.02022647882395
"12981",-7.74381101896379
"12982",-10.6280233778255
"12983",-8.5506763861553
"12984",-9.73572089720845
"12985",-7.09216415748622
"12986",-9.08969869004737
"12987",-7.65507069381127
"12988",-8.8680603611632
"12989",-13.7740850512651
"12990",-8.7656859058307
"12991",-8.86795104839597
"12992",-10.5052789536071
"12993",-7.79413177619331
"12994",-7.29457355882582
"12995",-9.72028356541447
"12996",-7.55275425943338
"12997",-7.35521085424306
"12998",-7.00715240077364
"12999",-9.91826378391757
"13000",-2.92523528400847
"13001",-10.0074820783448
"13002",-10.6930021360846
"13003",-6.9042077791284
"13004",-4.94527223606888
"13005",-12.0562661754
"13006",-10.3813658453573
"13007",-8.25933272299181
"13008",-8.32659400388382
"13009",-8.58054501732391
"13010",-7.41521130776533
"13011",-9.12577833540682
"13012",-10.9132316082077
"13013",-8.09265096469876
"13014",-8.55255140142913
"13015",-11.3325185639464
"13016",-10.5380185050356
"13017",-9.96922706681317
"13018",-8.50628072554501
"13019",-9.46031356471325
"13020",-7.07860314431999
"13021",-9.6275556769039
"13022",-6.88401220933566
"13023",-7.86776688369092
"13024",-7.51914722089274
"13025",-4.91971464642465
"13026",-6.6141107001592
"13027",-6.13101516529057
"13028",-7.7058702011467
"13029",-4.06092865812025
"13030",-5.53220301476429
"13031",-12.0691931003423
"13032",-9.15061948912198
"13033",-9.64270317117036
"13034",-9.40271136781599
"13035",-10.2021378002315
"13036",-9.82681935547427
"13037",-7.2617416673544
"13038",-8.06434842764799
"13039",-9.41611249053346
"13040",-13.2025147086802
"13041",-11.9189985262372
"13042",-8.46724674271285
"13043",-8.24346376537597
"13044",-5.81610214146914
"13045",-9.34645817781577
"13046",-8.34682948804244
"13047",-8.92059528962631
"13048",-8.92804700476794
"13049",-6.97440372409996
"13050",-11.5767116696323
"13051",-6.54950260186973
"13052",-10.6029862455451
"13053",-8.38458717332322
"13054",-7.39490730046732
"13055",-8.63389217557941
"13056",-8.92318412601237
"13057",-8.63218638794254
"13058",-9.0845347771733
"13059",-7.1351822782857
"13060",-6.26243289863349
"13061",-9.20756058992947
"13062",-6.66213358369603
"13063",-5.90294236807796
"13064",-5.51366355814513
"13065",-9.87087532774613
"13066",-5.26684901178321
"13067",-6.93501618720899
"13068",-7.38363632115202
"13069",-6.37947976104828
"13070",-5.73509567528868
"13071",-7.73709151888737
"13072",-7.6223374564297
"13073",-6.09535293565398
"13074",-7.70748347430734
"13075",-9.5019430736073
"13076",-7.21594368806978
"13077",-10.2433489896843
"13078",-8.23466157310041
"13079",-9.82956259785477
"13080",-8.00462166515337
"13081",-7.22481451183373
"13082",-9.91670080116562
"13083",-12.4170870256029
"13084",-7.82738103393571
"13085",-6.33807846477469
"13086",-11.5558216525112
"13087",-8.98108356558771
"13088",-11.8796938069874
"13089",-7.73756626559846
"13090",-7.72111231839712
"13091",-6.02753989089615
"13092",-6.60956158385895
"13093",-9.32675442170149
"13094",-8.43298960311815
"13095",-8.63568028962295
"13096",-9.44483722090218
"13097",-8.74677671411035
"13098",-7.09796036937061
"13099",-9.26469281871706
"13100",-9.4566792036987
"13101",-4.13218277289762
"13102",-6.49509777215954
"13103",-10.3149371380958
"13104",-3.50997301969756
"13105",-9.82233797029219
"13106",-7.26473186397521
"13107",-9.06251377350514
"13108",-7.35745980886007
"13109",-7.97129818577738
"13110",-6.46301525951871
"13111",-11.0889917884147
"13112",-9.22809574481438
"13113",-9.54079868043284
"13114",-10.3163580748354
"13115",-9.83149529581025
"13116",-8.85197073461595
"13117",-11.995395550511
"13118",-9.02748016250422
"13119",-10.2914462890947
"13120",-7.91556863212679
"13121",-9.6078004080328
"13122",-8.53180963545692
"13123",-9.3050616934836
"13124",-9.37362194637207
"13125",-9.53840192258014
"13126",-7.20253212360727
"13127",-8.15119679954738
"13128",-9.37014407411641
"13129",-11.6039921077226
"13130",-13.1003741277631
"13131",-10.6340027431339
"13132",-6.17143621083547
"13133",-11.1252964622143
"13134",-13.1137987871803
"13135",-11.370642120308
"13136",-8.09635390704914
"13137",-7.59667423721775
"13138",-11.058347471441
"13139",-11.9722796993418
"13140",-8.69006834164082
"13141",-10.4414304107365
"13142",-9.18963777247492
"13143",-7.70441603872921
"13144",-13.6149989809588
"13145",-10.600556352801
"13146",-11.6368892411039
"13147",-7.30746838793294
"13148",-8.56211322836361
"13149",-9.69148613919439
"13150",-9.22885750886737
"13151",-10.6379477774696
"13152",-9.88289377355107
"13153",-6.3773768486358
"13154",-10.6205006094332
"13155",-9.22186690284788
"13156",-4.66377999392984
"13157",-8.46689682706259
"13158",-4.97457101279109
"13159",-8.44883053766913
"13160",-10.694687901112
"13161",-12.938456724539
"13162",-11.0185283568417
"13163",-5.44306547731296
"13164",-10.3886678895329
"13165",-7.01784120139503
"13166",-7.91809870436491
"13167",-9.59746647713697
"13168",-9.29611165579545
"13169",-9.50434319371277
"13170",-10.4768690758543
"13171",-9.32660046175864
"13172",-11.8240412535749
"13173",-11.8837811104275
"13174",-8.62942091635887
"13175",-7.17288107837582
"13176",-9.77058838476428
"13177",-7.19670404359393
"13178",-10.3868436341432
"13179",-6.8543583452864
"13180",-10.2386243295435
"13181",-7.39196408159323
"13182",-13.0778859424956
"13183",-9.27877526150309
"13184",-11.2190882116001
"13185",-7.20149020207925
"13186",-6.25592612603279
"13187",-10.3919342798805
"13188",-8.20719400078712
"13189",-8.19216488833455
"13190",-5.90473078824414
"13191",-13.5278585200779
"13192",-8.69748807681124
"13193",-8.54635405654477
"13194",-11.5764287510375
"13195",-9.81876895234699
"13196",-7.87473833958216
"13197",-10.3786335535928
"13198",-5.70547838853732
"13199",-9.51871301673029
"13200",-12.291097853899
"13201",-10.5557261769058
"13202",-13.1767251425102
"13203",-12.9700813694101
"13204",-11.6782726026768
"13205",-10.239444545893
"13206",-10.151981250986
"13207",-8.68578886571473
